Id,SalePrice
2095,132050.1703029576
2096,85196.43708299227
2097,98224.86311885931
2098,140524.0086759506
2099,52387.56031320376
2100,69286.84080677087
2101,104728.38132124372
2102,120706.88687088189
2103,98597.95489624355
2104,138085.04427680548
2105,121545.10887483529
2106,65107.349851421546
2107,193128.8544774307
2108,100504.35721212854
2109,101818.572656091
2110,117973.7722501187
2111,132700.4676024819
2112,135166.30773065233
2113,114813.66227993029
2114,113912.1771158877
2115,154537.21837782118
2116,111452.73148201479
2117,133658.54440619188
2118,114984.89821139646
2119,108742.22044064658
2120,112586.60355930652
2121,80076.4952547536
2122,107576.77173505767
2123,75264.50878474186
2124,139094.49526841642
2125,127559.00595203802
2126,148158.63496563194
2127,163376.7974061614
2128,133913.77229406463
2129,88964.17694428322
2130,119232.556111991
2131,136361.66098029484
2132,111736.81522105585
2133,115385.37943152308
2134,117761.36952570394
2135,91181.99387161549
2136,75472.16469670323
2137,106031.22482785142
2138,135211.302400062
2139,141706.7940490882
2140,139268.74580593756
2141,154983.99974042765
2142,119426.04782307992
2143,148842.65053395284
2144,118931.00896040998
2145,140310.22285972224
2146,184815.64022512705
2147,149835.10266391587
2148,135285.99865218782
2149,154458.70052588696
2150,216907.1191615355
2151,114207.0502927859
2152,177259.094277264
2153,191545.04351773494
2154,107116.88587229904
2155,137460.3656830521
2156,263500.354967626
2157,227315.03836744704
2158,225784.51681874206
2159,210242.91128809433
2160,177120.0780102692
2161,234958.373310162
2162,389103.3000797069
2163,336765.70765539416
2164,236758.9445984587
2165,205185.98690955737
2166,158971.75337612838
2167,220993.26938656697
2168,196932.4022920165
2169,191188.90920602286
2170,204179.82507136714
2171,156293.09310916657
2172,134579.48718863018
2173,169858.59083869323
2174,225904.71697519496
2175,288144.0097651044
2176,299131.67420494015
2177,237623.7590388997
2178,211081.30374547702
2179,135766.95086467577
2180,190901.43269339757
2181,186267.44347527917
2182,213357.01372861592
2183,185068.6075277779
2184,118105.66612796969
2185,121734.63331651365
2186,144769.03526410065
2187,150511.3021592117
2188,153599.1536255527
2189,304900.0646186194
2190,72751.34235827789
2191,79055.7416683334
2192,93789.51848372506
2193,108925.06964557614
2194,104663.71552182379
2195,103344.67181089752
2196,103865.61754906214
2197,125635.77629802561
2198,158920.125367562
2199,171506.91538577052
2200,148058.91541043136
2201,136028.51948584235
2202,188558.83165749937
2203,135009.2892304972
2204,162420.4013699639
2205,126378.55524553325
2206,137824.44004066894
2207,194814.47226385112
2208,246272.76308250794
2209,212848.67054640086
2210,114272.1914333642
2211,110981.67830842939
2212,113344.13775019828
2213,106571.62217031718
2214,127009.29734432008
2215,96962.61315173615
2216,142150.38653400776
2217,47038.43128337163
2218,82190.952291312
2219,76651.505415575
2220,68653.03759780832
2221,284483.91770916677
2222,256132.49649680653
2223,259025.28462327275
2224,206380.31276283143
2225,120888.09714179645
2226,187651.03964497836
2227,210416.67478230764
2228,267344.0172529524
2229,262343.08332509204
2230,150076.62783813485
2231,223602.49796238894
2232,177918.2949954906
2233,186852.26283494203
2234,242841.22201484168
2235,221667.01493888878
2236,279958.2141457795
2237,325386.8810644548
2238,193088.1608901834
2239,111507.50004494638
2240,151381.01997234975
2241,155479.78878912693
2242,121217.90457087338
2243,128147.42321686224
2244,105520.63839025295
2245,98839.98836223235
2246,142810.62474050233
2247,115339.51131495326
2248,120789.8832861617
2249,120621.62718727587
2250,125648.84064427395
2251,124633.54897159558
2252,173997.03527605327
2253,151436.38024967874
2254,169138.2456372327
2255,179133.22396931087
2256,171100.54229444897
2257,206190.87497144414
2258,155723.18101791252
2259,171668.48032352002
2260,146248.71910488253
2261,178391.41423274818
2262,215622.365326865
2263,341108.04993575445
2264,504262.9510509639
2265,172371.50602796656
2266,287170.73867259885
2267,373038.50864769536
2268,408698.3895091444
2269,140318.93461364132
2270,187614.25481711555
2271,216976.54808078645
2272,198874.19812290184
2273,164650.05764735292
2274,177946.0738377602
2275,158079.78982055752
2276,193320.61366941012
2277,187346.03413640065
2278,137095.66308570228
2279,126415.4192184904
2280,118586.17890726827
2281,162704.4728461777
2282,180807.29234110203
2283,102196.59715127475
2284,109489.05105623265
2285,145129.21559734593
2286,124391.5622188063
2287,373832.15319897654
2288,276668.8016086957
2289,395385.45738317736
2290,490431.4370810267
2291,331407.39702636044
2292,454987.0701328216
2293,527734.4407265664
2294,411718.39563180564
2295,513934.14934136387
2296,309884.0830083819
2297,330407.3435946134
2298,328518.4081786331
2299,361752.6897028473
2300,326350.0862619161
2301,287076.798475341
2302,239415.62752807318
2303,231608.64302579884
2304,251659.60249625184
2305,215521.17028074356
2306,202697.51899200436
2307,201538.03294550924
2308,229018.26752864334
2309,262867.8850977268
2310,206469.99738096795
2311,205999.8816286621
2312,172392.6898746593
2313,173156.0558581335
2314,173494.68590316037
2315,176426.41461699575
2316,192141.52026791556
2317,189752.9949787261
2318,182808.145279097
2319,177163.70122497177
2320,181557.4097295627
2321,244755.9710330427
2322,188670.80605261555
2323,180936.4116633939
2324,162225.59540245248
2325,211787.77022697995
2326,165654.79900038088
2327,200830.9520802388
2328,212308.149644434
2329,185469.1481456717
2330,178438.46764280947
2331,367833.80160489865
2332,438602.2691510255
2333,323490.538804621
2334,252327.6902347471
2335,269867.94243922655
2336,311533.2881260165
2337,202277.39974319155
2338,265844.50227238145
2339,200643.05677226573
2340,404647.7930430334
2341,223396.97196097503
2342,229015.12901206827
2343,225977.94392857703
2344,204653.30428488427
2345,225323.758896756
2346,205678.91467719784
2347,197482.53551140716
2348,240367.5782220322
2349,180308.87250014325
2350,291993.3710844894
2351,259655.9213893293
2352,254223.10145570553
2353,231871.80158473452
2354,132961.83283598258
2355,141414.94409525077
2356,152943.89078907637
2357,182716.1582053671
2358,188912.8649900275
2359,136915.46862385655
2360,110249.92232437867
2361,143602.9604278416
2362,274193.6898841846
2363,133312.50379490183
2364,162040.07813946233
2365,220980.8316951715
2366,189929.3365392335
2367,230606.6538675521
2368,228120.46574790022
2369,228200.39812990522
2370,176056.22084229894
2371,170800.6028267897
2372,192367.1391904888
2373,283706.74703376397
2374,322498.89335312013
2375,250790.74365105695
2376,301327.2074786517
2377,349810.6200982866
2378,144625.82529452338
2379,211688.08001031264
2380,158019.19655963915
2381,171465.83171273596
2382,204937.5664142981
2383,203815.26174104036
2384,243672.84384715246
2385,164425.19016374781
2386,132031.99965840337
2387,127144.07976615621
2388,103205.40979719277
2389,117187.14064443583
2390,134118.29445736745
2391,146849.1440380359
2392,115234.65415587722
2393,158287.52924049128
2394,135145.35776068608
2395,207546.4821353996
2396,136260.84253743794
2397,225223.67567740264
2398,130717.44038946071
2399,60658.797718811926
2400,63978.59309980978
2401,115131.28367251004
2402,140268.51458969747
2403,137002.5642658728
2404,152880.08031278796
2405,154257.84218935214
2406,140950.94973228272
2407,127784.70043871203
2408,149148.36279756622
2409,121037.4032704953
2410,174892.44240196302
2411,113789.68761875619
2412,158202.27835477158
2413,123508.27647223501
2414,161046.1247359285
2415,129977.29438472383
2416,119937.30637660722
2417,137338.70466659038
2418,137681.14562372275
2419,122695.88997352384
2420,123611.47065745085
2421,147384.5448496703
2422,104811.1845304024
2423,112968.60155455269
2424,144714.85801037244
2425,203775.66368236137
2426,135508.9475587777
2427,130564.81174912133
2428,178362.185182631
2429,108831.69263154245
2430,133216.91698473474
2431,107218.82985552524
2432,140141.24199631394
2433,143777.09544039832
2434,130796.98961501944
2435,148872.7385795355
2436,105067.1773650487
2437,110695.4504988807
2438,126132.79624983632
2439,100018.46750797603
2440,119046.86813634206
2441,93133.2712261377
2442,95411.21344802855
2443,124538.30626119698
2444,128494.12205320541
2445,93349.45590057505
2446,135662.79555192802
2447,179411.97995362003
2448,127302.07665244267
2449,113762.57862554396
2450,150971.80432932338
2451,123744.89143159139
2452,195919.85028665696
2453,86048.5017661825
2454,117512.5965296787
2455,118075.05575065994
2456,132878.68603093794
2457,119280.60059060222
2458,113103.45604430645
2459,109746.98159660472
2460,128109.95801294043
2461,123429.62461373018
2462,127807.65057916852
2463,120013.10042159019
2464,180419.48322511523
2465,144001.47399777005
2466,111022.04891900801
2467,127925.46269060887
2468,91659.56881227299
2469,83229.0031213911
2470,175450.00596620588
2471,216839.44618447594
2472,150380.93760287453
2473,110767.29005175541
2474,75958.82405247407
2475,219061.72867140564
2476,114855.75824129433
2477,122701.33170828126
2478,147841.65808215635
2479,98045.3814786178
2480,144546.93207086108
2481,117472.4299974085
2482,122295.90943920678
2483,105726.46545605644
2484,112172.66719575918
2485,128507.23830206688
2486,149146.06815858715
2487,178464.70647980308
2488,170647.2389611755
2489,154242.2747874697
2490,139206.03500875685
2491,93670.49265532063
2492,180922.57209928439
2493,156313.3245669401
2494,149569.06851007201
2495,93578.49213042656
2496,221624.52398020038
2497,159204.8232666567
2498,108763.84870474547
2499,80957.93758086831
2500,127191.55427732853
2501,138693.9118472116
2502,155292.14356884354
2503,100672.12182800769
2504,175370.20600120607
2505,215931.39186080208
2506,252440.1648531932
2507,298371.59762936475
2508,251948.75602167338
2509,206684.62372529707
2510,205118.2703195707
2511,171193.35699505633
2512,205665.64799112343
2513,210809.24118950331
2514,256332.8626231644
2515,144321.24046788673
2516,170327.3039178697
2517,149808.17801394322
2518,151237.8060866411
2519,226200.35275594235
2520,202715.0115642106
2521,183422.2162311187
2522,219210.1655251626
2523,121447.89497151335
2524,137716.88292926937
2525,150957.4476968255
2526,140652.3643634583
2527,120531.2758375429
2528,129887.64527386753
2529,142895.8248344826
2530,136848.2663603483
2531,251751.35932534977
2532,220951.24992979656
2533,192298.242013351
2534,225677.31804908314
2535,293631.06043903844
2536,218032.91965495038
2537,229847.65307728664
2538,178571.76334968238
2539,188090.66509057948
2540,180348.12286567004
2541,174011.56548853495
2542,166054.16082232952
2543,126617.40668353406
2544,116020.34348521182
2545,131185.10608204844
2546,118992.13284351972
2547,141820.41991793158
2548,152413.43810461945
2549,158787.29113461313
2550,98480.84166112536
2551,139245.8311695154
2552,126975.15494026143
2553,72523.35670738452
2554,94782.19206165303
2555,125891.70082946774
2556,99322.04552435766
2557,100308.75536283363
2558,141046.54020173024
2559,135464.05558533955
2560,150425.113685859
2561,140267.32538374673
2562,137702.5752450024
2563,147283.62774930143
2564,183535.24059679842
2565,137299.0002836399
2566,145925.20438511396
2567,134211.5957467802
2568,185922.9522522806
2569,203663.14531454444
2570,115906.47948167835
2571,167075.4236266718
2572,135234.91513560104
2573,201056.36075154206
2574,261452.74114450204
2575,133780.71883684862
2576,107953.7813524601
2577,129935.41616906582
2578,82093.4862034558
2579,55208.176050749826
2580,103002.57667099655
2581,114640.59802261001
2582,117917.68177047996
2583,270565.9150234676
2584,175715.67239449083
2585,187637.2065643527
2586,223723.31942145986
2587,193749.04220088315
2588,139165.09000954416
2589,150436.07977482106
2590,221587.05028563735
2591,223887.33182723858
2592,225028.4102505312
2593,263899.68127529125
2594,171203.43891000294
2595,187958.5701582634
2596,302177.6818965735
2597,184506.70609057214
2598,278148.860259568
2599,350634.0509978894
2600,164227.04692572047
2601,142499.54259363565
2602,82250.31492872175
2603,93432.36572302027
2604,86307.60879336168
2605,80067.57063409363
2606,154144.95211779588
2607,217428.94341739654
2608,210217.02575017564
2609,182193.67805478603
2610,112162.74309560179
2611,128050.89887055042
2612,160480.05256631383
2613,131171.71214992405
2614,121922.92341364523
2615,150015.89564119597
2616,160432.07218118638
2617,176028.63864723328
2618,203029.29480919708
2619,196022.61054285732
2620,179808.83397190424
2621,169620.64505554212
2622,178276.80745035986
2623,234656.08889406556
2624,302997.43731341657
2625,301470.8643398222
2626,170660.45576090418
2627,154264.8027411463
2628,480424.5467180363
2629,544901.7589169936
2630,372316.1946495824
2631,478562.6033722025
2632,427728.3801123509
2633,304233.9405454775
2634,406449.8715238903
2635,159332.2220088306
2636,179999.8975549671
2637,172699.70111883784
2638,277529.351253899
2639,179684.01032680477
2640,145770.7605492155
2641,103063.31222107206
2642,182738.94654078
2643,98772.59707614948
2644,116881.37383684325
2645,106191.15465409095
2646,91261.3962514705
2647,100971.08770865525
2648,143031.32009800605
2649,147040.34887286057
2650,137335.0438069253
2651,148633.69064131097
2652,435153.5769249764
2653,248855.98687169145
2654,254514.84373516348
2655,394235.22957830696
2656,325979.5264964418
2657,378111.00725471514
2658,311274.61216682475
2659,307433.63061901013
2660,362621.64035207895
2661,356394.66547171096
2662,337449.25787340815
2663,272256.1343371436
2664,253149.03415017558
2665,327872.3498974723
2666,288056.6676912737
2667,172971.99778800912
2668,177534.05562713929
2669,182059.86500403596
2670,276376.8924460698
2671,179536.5294753784
2672,200075.51821130438
2673,208618.2491574516
2674,194866.002041486
2675,171567.24690673663
2676,190886.6686009683
2677,194234.4043827538
2678,243961.150624349
2679,257789.21067782317
2680,280753.4001104625
2681,395875.6277550363
2682,329336.6659340905
2683,509015.9180074435
2684,301188.6868080933
2685,325454.2552432919
2686,256443.47968701145
2687,310958.313198218
2688,217725.24931436923
2689,197500.7862008047
2690,471868.45886539214
2691,186149.93740909445
2692,131299.0750369598
2693,198115.61652219112
2694,135205.38282595872
2695,184382.6749718216
2696,174572.19188734627
2697,179049.43282161062
2698,190601.1920616445
2699,174429.45134914608
2700,151257.57953383896
2701,151512.7909762175
2702,109395.0686479226
2703,119634.86833886639
2704,131880.48258644418
2705,116343.55546040245
2706,107092.952013016
2707,120117.82911004465
2708,126474.79796899874
2709,101943.64744647266
2710,124469.61017984561
2711,290954.8402126611
2712,397542.51324092393
2713,175481.78893826963
2714,154391.01017546596
2715,168115.27854971652
2716,146484.68885010065
2717,199825.38745716616
2718,226743.3536546116
2719,160024.69302769753
2720,173227.97622329879
2721,128669.08502643096
2722,164373.34180093638
2723,143322.2970056629
2724,127321.87188816523
2725,127675.32175556383
2726,147386.649476624
2727,169164.4608062592
2728,168907.41279638832
2729,150057.60054672704
2730,145874.07871050143
2731,134978.52110573158
2732,126537.76274107379
2733,152512.5624093174
2734,148935.4987412775
